time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm
1.1500000000000001,column,-4.917661258605073,0.0,1.05,0.49440457186674347,3.941333446819823,1.205645594826887,37.04848643346715,4.6753453281535835,1.05,1.471964783360597
1.2000000000000002,column,-4.896690008979208,0.0,1.05,0.5056398087351498,3.9240434534270934,1.1707456208587634,37.764599389901825,4.85875494194324,1.05,1.3760179359268876
1.25,column,-4.87571875935334,0.0,1.05,0.5183837506209152,3.9075280470601657,1.1366823650556486,38.48821232932814,5.043941493196689,1.05,1.4241457695716808
1.3,column,-4.854747509727474,0.0,1.05,0.5328707112091261,3.8894056662568266,1.1064107471206688,39.31994443903028,5.232879107363437,1.05,1.6308515583883079
1.35,column,-4.833776260101608,0.0,1.05,0.5493006256370354,3.867250320050223,1.0801193234277153,40.1348345624343,5.424847658462108,1.05,1.6272152477992292
1.4000000000000001,column,-4.812805010475741,0.0,1.05,0.5671735855154956,3.8413066067811643,1.0579142387311422,41.360479746711974,5.613141023545556,1.05,2.0823532311956443
1.4500000000000002,column,-4.791833760849875,0.0,1.05,0.5846419567155426,3.811836750363418,1.0397716590065404,42.562466461917154,5.79733822378687,1.05,2.0460615498022623
1.5,column,-4.770862511224009,0.0,1.05,0.6013026356917772,3.7791176930002903,1.02584559923564,43.741150819561604,5.977105553853815,1.05,2.0070592380531207
1.55,column,-4.749891261598142,0.0,1.05,0.6167320615185716,3.743438061200793,1.016097263274891,44.897179157401204,6.152282120643386,1.05,1.9657784793530524
1.6,column,-4.728920011972276,0.0,1.05,0.6307144706068948,3.7050967997469533,1.010455596832513,46.03154591877835,6.323096697025521,1.05,1.9228767047421038
1.6500000000000001,column,-4.707948762346409,0.0,1.05,0.6431098478799272,3.664400763830016,1.008833164618094,47.13971023771186,6.490854947542726,1.05,1.8720660923551056
1.7000000000000002,column,-4.686977512720543,0.0,1.05,0.6538558425242821,3.6216625328053347,1.0111352108374747,48.22263466220734,6.659487574504912,1.05,1.8281594486111743
1.75,column,-4.666006263094677,0.0,1.05,0.6629500295480573,3.577198405039643,1.0132477917066331,49.12132504759024,6.83363768905594,1.05,1.6746028685395768
1.8,column,-4.645035013468811,0.0,1.05,0.6712597634051829,3.531326534691088,1.0153784733177738,49.98617109885531,7.015304703656439,1.05,1.6334642588428685
1.85,column,-4.624063763842944,0.0,1.05,0.6784796829311822,3.4843520730488695,1.0176322432031353,50.824203654358165,7.205313143671514,1.05,1.5972273039463563
1.9000000000000001,column,-4.603092514217077,0.0,1.05,0.6843551748918724,3.4365668746423825,1.0200418789965864,51.59659498928366,7.403883998535833,1.05,1.5332744139503522
1.9500000000000002,column,-4.582121264591211,0.0,1.05,0.6887477891464459,3.3882494996101595,1.0225976788298528,52.288095469161874,7.610804865056491,1.05,1.45867685065515
2.0,column,-4.561150014965345,0.0,1.05,0.6916207113721096,3.339665354648001,1.0277962430025427,52.812881270366056,7.8219520467449435,1.05,1.2738543182536646
2.0500000000000003,column,-4.540178765339479,0.0,1.05,0.6928029707065979,3.2910669240790646,1.040097835700534,53.98975629396484,8.028815543683681,1.05,1.9394883695512326
2.1,column,-4.519207515713612,0.0,1.05,0.6917572604551785,3.2426960388776553,1.0592411224035578,55.44241058903748,8.224857373413109,1.05,2.1480745522768756
